Date,Price,Returns
2014-10-01,38.880157470703125,
2014-10-02,38.761566162109375,-0.0030501756244971645
2014-10-03,39.04109573364258,0.0072115138579320615
2014-10-06,39.04109573364258,0.0
2014-10-07,38.56675720214844,-0.012149723837935
2014-10-08,39.625579833984375,0.027454282098079874
2014-10-09,38.83781051635742,-0.01988032278461027
2014-10-10,37.2961540222168,-0.03969473236631915
2014-10-13,36.97427749633789,-0.008630287339739362
2014-10-14,37.04205322265625,0.0018330507289849862
2014-10-15,36.61003494262695,-0.01166291397057495
2014-10-16,36.20344543457031,-0.011105957934588795
2014-10-17,36.957332611083984,0.02082363066454973
2014-10-20,37.33851623535156,0.010314154116015883
2014-10-21,38.01617050170898,0.018148933987789828
2014-10-22,37.59262847900391,-0.011141101723699975
2014-10-23,38.13473892211914,0.014420658119663088
2014-10-24,39.07499694824219,0.024656207245663753
2014-10-27,38.88863754272461,-0.004769274985854111
2014-10-28,39.37993240356445,0.012633378073481971
2014-10-29,39.49005508422852,0.0027964161932918508
2014-10-30,39.00722885131836,-0.01222652720742834
2014-10-31,39.76957702636719,0.019543766565798038
2014-11-03,40.18463134765625,0.01043647814041071
2014-11-04,40.29475784301758,0.0027405127698838516
2014-11-05,40.5404052734375,0.006096262729184954
2014-11-06,41.25193405151367,0.017551101753350506
2014-11-07,41.2349967956543,-0.00041058089150980415
2014-11-10,41.412879943847656,0.004313887765649227
2014-11-11,41.39592361450195,-0.0004094457900222226
2014-11-12,41.31969833374024,-0.0018413716643106426
2014-11-13,42.02276611328125,0.017015317339984293
2014-11-14,41.997344970703125,-0.0006049373929739588
2014-11-17,41.89569854736328,-0.0024203059362621904
2014-11-18,41.54622650146485,-0.008341477956343213
2014-11-19,41.10297393798828,-0.010668900663239334
2014-11-20,41.51212692260742,0.00995434017101604
2014-11-21,40.89839172363281,-0.014784479728509603
2014-11-24,40.5659408569336,-0.008128702687032696
2014-11-25,40.463661193847656,-0.0025213186462668125
2014-11-26,40.70233917236328,0.005898575943788176
2014-11-28,40.75349426269531,0.0012568095930654
2014-12-01,41.44392013549805,0.01694151348967221
2014-12-02,41.30753326416016,-0.003290877670161896
2014-12-03,40.9836311340332,-0.007841236320155431
2014-12-04,41.631465911865234,0.015807159100015955
2014-12-05,41.27344131469727,-0.00859985564586907
2014-12-08,40.65971374511719,-0.014869793989325975
2014-12-09,40.5659408569336,-0.002306285006614117
2014-12-10,39.9777946472168,-0.014498522585512208
2014-12-11,40.20793151855469,0.0057566174764949185
2014-12-12,40.02041244506836,-0.004663733407917148
2014-12-15,39.78174591064453,-0.005963620058924146
2014-12-16,38.49460220336914,-0.03235513368786025
2014-12-17,38.98900985717773,0.0128435579408408
2014-12-18,40.506290435791016,0.03891559657891541
2014-12-19,40.62562561035156,0.002946089935085716
2014-12-22,40.89839172363281,0.0067141393931358095
2014-12-23,41.29901885986328,0.00979566969130885
2014-12-24,41.03478240966797,-0.0063981289989460954
2014-12-26,40.81314468383789,-0.005401216061471259
2014-12-29,40.446624755859375,-0.00898043830775086
2014-12-30,40.08008575439453,-0.00906228897163397
2014-12-31,39.59420776367188,-0.012122678421898736
2015-01-02,39.85845184326172,0.0066738064609612735
2015-01-05,39.49191665649414,-0.00919592131196989
2015-01-06,38.91228485107422,-0.014677226493250095
2015-01-07,39.40668487548828,0.012705499723448144
2015-01-08,40.5659408569336,0.02941774942774744
2015-01-09,40.22498321533203,-0.008405022400541529
2015-01-12,39.72206115722656,-0.012502728849213662
2015-01-13,39.51750183105469,-0.005149766155441826
2015-01-14,39.17652130126953,-0.00862859528021065
2015-01-15,38.767372131347656,-0.01044373406141641
2015-01-16,39.41520690917969,0.016710825165995313
2015-01-20,39.54307174682617,0.003244048367958774
2015-01-21,39.14244079589844,-0.010131508080423512
2015-01-22,40.17384719848633,0.026350078881538952
2015-01-23,40.21646499633789,0.0010608343692104505
2015-01-26,40.071556091308594,-0.003603223332595107
2015-01-27,36.36359024047852,-0.09253361267980098
2015-01-28,35.110565185546875,-0.03445823271698922
2015-01-29,35.80952835083008,0.019907488289904407
2015-01-30,34.43715286254883,-0.03832431063698827
2015-02-02,35.18727493286133,0.021782348654272088
2015-02-03,35.46004104614258,0.007751839657992754
2015-02-04,35.66462326049805,0.005769373309220338
2015-02-05,36.18458938598633,0.01457932477487267
2015-02-06,36.150489807128906,-0.0009423784941615665
2015-02-09,36.10787963867188,-0.001178688551230156
2015-02-10,36.31245803833008,0.005665755001550643
2015-02-11,36.12491989135742,-0.005164567674672327
2015-02-12,36.73013305664063,0.016753342764588508
2015-02-13,37.394996643066406,0.01810131167781237
2015-02-17,37.41217803955078,0.0004594570939093767
2015-02-18,37.36925506591797,-0.0011472995126730057
2015-02-19,37.343482971191406,-0.0006896603820735203
2015-02-20,37.65254974365234,0.0082763242169821
2015-02-23,37.90150833129883,0.00661199810747104
2015-02-24,37.84999465942383,-0.0013591456948023328
2015-02-25,37.7641487121582,-0.0022680570509473474
2015-02-26,37.8242416381836,0.0015912691818749103
2015-02-27,37.64396667480469,-0.004766122348291213
2015-03-02,37.669708251953125,0.0006838168084359886
2015-03-03,37.154632568359375,-0.013673471537094861
2015-03-04,36.965763092041016,-0.005083335865880723
2015-03-05,37.0086784362793,0.0011609484195260755
2015-03-06,36.364845275878906,-0.017396815763333184
2015-03-09,36.78549575805664,0.011567503697224701
2015-03-10,36.08153533935547,-0.019136901765065772
2015-03-11,36.03861999511719,-0.0011893990606178795
2015-03-12,35.214481353759766,-0.02286820753594565
2015-03-13,35.52353286743164,0.008776261974929866
2015-03-16,35.67805480957031,0.004349847260837647
2015-03-17,35.79824447631836,0.003368728126843079
2015-03-18,36.48502349853516,0.019184712330548193
2015-03-19,36.30475234985352,-0.004940962932061144
2015-03-20,36.81124496459961,0.013951138128287743
2015-03-23,36.7940788269043,-0.00046632863712758876
2015-03-24,36.828407287597656,0.0009329887250297819
2015-03-25,35.59221267700195,-0.033566333752695465
2015-03-26,35.37760162353516,-0.006029719349408769
2015-03-27,35.17156982421875,-0.005823792169657671
2015-03-30,35.16297912597656,-0.0002442512030348398
2015-03-31,34.90543746948242,-0.0073242274373698235
2015-04-01,34.95694351196289,0.0014755879374237502
2015-04-02,34.58781051635742,-0.01055964734099668
2015-04-06,35.66948318481445,0.03127323332436682
2015-04-07,35.652305603027344,-0.0004815764136000267
2015-04-08,35.5578727722168,-0.0026487159585698583
2015-04-09,35.609378814697266,0.0014485130426786785
2015-04-10,35.81541442871094,0.005785992928599937
2015-04-13,35.8497428894043,0.000958482855522691
2015-04-14,35.755332946777344,-0.002633490089962609
2015-04-15,36.27899932861328,0.014645825914009203
2015-04-16,36.193145751953125,-0.0023664813872757984
2015-04-17,35.72956466674805,-0.012808532543211237
2015-04-20,36.83699035644531,0.03099465946552371
2015-04-21,36.60520935058594,-0.006292072278885841
2015-04-22,36.90567779541016,0.008208352039363875
2015-04-23,37.20613861083984,0.008141316821094646
2015-04-24,41.09502029418945,0.10452258225519295
2015-04-27,41.23236846923828,0.0033422096902637755
