Date,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI
2015-02-20,139.31790161132812,243.7790069580078,1.1366735696792605,1204.4000244140625,37.65254592895508,18140.439453125
2015-02-21,,244.53399658203125,,,,
2015-02-22,,235.9770050048828,,,,
2015-02-23,136.1761932373047,238.8919982910156,1.1381484270095823,1200.300048828125,37.90149688720703,18116.83984375
2015-02-24,135.85940551757812,238.7350006103516,1.1332985162734983,1196.9000244140625,37.84998321533203,18209.189453125
2015-02-25,134.6537322998047,237.47000122070312,1.1339025497436523,1201.0,37.76415252685547,18224.5703125
2015-02-26,133.52728271484375,236.42599487304688,1.1363636255264282,1209.5999755859375,37.824249267578125,18214.419921875
2015-02-27,132.75283813476562,253.8280029296875,1.1205360889434814,1212.5999755859375,37.64396286010742,18132.69921875
2015-02-28,,254.26300048828125,,,,
2015-03-01,,260.2019958496094,,,,
2015-03-02,135.3489532470703,275.6700134277344,1.1161960363388062,1207.699951171875,37.66970443725586,18288.630859375
2015-03-03,136.90660095214844,281.7019958496094,1.1179054975509644,1204.0,37.154632568359375,18203.369140625
2015-03-04,135.8329620361328,273.0920104980469,1.118217945098877,1200.5999755859375,36.965763092041016,18096.900390625
2015-03-05,135.93856811523438,276.1780090332031,1.1082050800323486,1195.9000244140625,37.008697509765625,18135.720703125
2015-03-06,134.75051879882812,272.7229919433594,1.1032048463821411,1164.0999755859375,36.364845275878906,17856.779296875
2015-03-07,,276.260986328125,,,,
2015-03-08,,274.35400390625,,,,
2015-03-09,136.1849822998047,289.60699462890625,1.0845986604690552,1166.4000244140625,36.78548431396485,17995.720703125
2015-03-10,134.134521484375,291.760009765625,1.0833414793014526,1160.0999755859375,36.08153533935547,17662.939453125
2015-03-11,133.0344696044922,296.3789978027344,1.0708701610565186,1150.699951171875,36.03861618041992,17635.390625
2015-03-12,133.80010986328125,294.35400390625,1.0548745393753052,1152.0999755859375,35.2144889831543,17895.220703125
2015-03-13,133.386474609375,285.3370056152344,1.0626314878463743,1152.5999755859375,35.52354049682617,17749.310546875
2015-03-14,,281.885009765625,,,,
2015-03-15,,286.3930053710937,,,,
2015-03-16,135.23452758789062,290.5929870605469,1.0481630563735962,1153.300048828125,35.67805480957031,17977.419921875
2015-03-17,135.9737548828125,285.5050048828125,1.0572947263717651,1148.300048828125,35.79823303222656,17849.080078125
2015-03-18,137.04742431640625,256.29901123046875,1.0598047971725464,1151.4000244140625,36.48503112792969,18076.189453125
2015-03-19,135.6217498779297,260.9280090332031,1.0849988460540771,1169.0999755859375,36.30474472045898,17959.029296875
2015-03-20,135.96499633789062,261.7489929199219,1.066894292831421,1184.800048828125,36.81126022338867,18127.650390625
2015-03-21,,260.0249938964844,,,,
2015-03-22,,267.9599914550781,,,,
2015-03-23,134.47772216796875,266.739990234375,1.0826611518859863,1188.0,36.7940673828125,18116.0390625
2015-03-24,133.45687866210938,245.59500122070312,1.094499111175537,1191.699951171875,36.82841873168945,18011.140625
2015-03-25,130.4471893310547,246.19700622558597,1.0902034044265747,1197.300048828125,35.59221267700195,17718.5390625
2015-03-26,130.3943634033203,248.5319976806641,1.0960465669631958,1205.0999755859375,35.37759780883789,17678.23046875
2015-03-27,130.99278259277344,247.0290069580078,1.0886367559432983,1199.800048828125,35.17156219482422,17712.66015625
2015-03-28,,252.79800415039065,,,,
2015-03-29,,242.71299743652344,,,,
2015-03-30,134.38088989257812,247.5260009765625,1.0884946584701538,1184.800048828125,35.16297912597656,17976.310546875
2015-03-31,132.07522583007812,244.2239990234375,1.0830246210098269,1183.0999755859375,34.90543746948242,17776.119140625
2015-04-01,130.80799865722656,247.27200317382807,1.073814034461975,1208.0999755859375,34.956939697265625,17698.1796875
2015-04-02,131.3711700439453,253.0050048828125,1.0769942998886108,1200.9000244140625,34.58779525756836,17763.240234375
2015-04-03,,254.32200622558597,1.087074637413025,,,
2015-04-04,,253.69700622558597,,,,
2015-04-05,,260.5979919433594,,,,
2015-04-06,132.82325744628906,255.49200439453125,1.100134253501892,1218.5999755859375,35.66946792602539,17880.849609375
2015-04-07,134.04649353027344,253.17999267578125,1.0934817790985107,1210.5999755859375,35.65229797363281,17875.419921875
2015-04-08,134.9617462158203,245.02200317382807,1.0824151039123535,1203.0999755859375,35.5578727722168,17902.509765625
2015-04-09,135.01454162597656,243.67599487304688,1.078527569770813,1193.5999755859375,35.6093864440918,17958.73046875
2015-04-10,135.85940551757812,236.07200622558597,1.0669056177139282,1204.5999755859375,35.81541442871094,18057.650390625
2015-04-11,,236.552001953125,,,,
2015-04-12,,236.1529998779297,,,,
2015-04-13,134.85614013671875,224.5870056152344,1.060985445976257,1199.300048828125,35.849754333496094,17977.0390625
2015-04-14,134.82977294921875,219.15899658203125,1.0572947263717651,1192.800048828125,35.75532531738281,18036.69921875
2015-04-15,134.14329528808594,223.8329925537109,1.0647132396697998,1201.5,36.27899932861328,18112.609375
2015-04-16,133.7384796142578,228.572998046875,1.0676802396774292,1198.0,36.193145751953125,18105.76953125
2015-04-17,131.65284729003906,222.8820037841797,1.0755579471588137,1202.9000244140625,35.72956085205078,17826.30078125
2015-04-18,,223.3560028076172,,,,
2015-04-19,,222.6000061035156,,,,
2015-04-20,134.35450744628906,224.62600708007807,1.0810226202011108,1193.5,36.83699798583984,18034.9296875
2015-04-21,134.935302734375,235.2689971923828,1.0747487545013428,1202.9000244140625,36.605224609375,17949.58984375
2015-04-22,133.05206298828125,234.17599487304688,1.074171543121338,1186.9000244140625,36.90566635131836,18038.26953125
2015-04-23,131.8904571533203,236.4620056152344,1.0725815296173096,1194.4000244140625,37.20615005493164,18058.689453125
2015-04-24,130.59678649902344,231.26800537109372,1.0815019607543943,1175.199951171875,41.09501266479492,18080.140625
2015-04-25,,226.38999938964844,,,,
2015-04-26,,219.42999267578125,,,,
2015-04-27,130.0687713623047,229.28599548339844,1.086897373199463,1203.300048828125,41.23236846923828,18037.970703125
2015-04-28,129.81353759765625,225.85499572753903,1.087795972824097,1214.0,42.20243453979492,18110.140625
2015-04-29,128.61669921875,225.80799865722656,1.096912145614624,1209.800048828125,42.11660003662109,18035.529296875
2015-04-30,126.1438217163086,236.1450042724609,1.1114321947097778,1182.4000244140625,41.756046295166016,17840.51953125
2015-05-01,127.31427001953124,232.07899475097656,1.1214659214019775,1174.5,41.77321243286133,18024.060546875
2015-05-02,,234.92999267578125,,,,
2015-05-03,,240.3580017089844,,,,
2015-05-04,126.74222564697266,239.01800537109372,1.1185932159423828,1186.800048828125,41.41265487670898,18070.400390625
2015-05-05,125.76541137695312,236.1210021972656,1.1149141788482666,1193.199951171875,40.863224029541016,17928.19921875
2015-05-06,124.91516876220705,229.7819976806641,1.1186307668685913,1190.300048828125,39.73005676269531,17841.98046875
2015-05-07,125.31371307373048,237.33399963378903,1.1341469287872314,1182.4000244140625,40.090606689453125,17924.060546875
2015-05-08,128.82984924316406,243.86300659179688,1.1246949434280396,1189.0999755859375,40.992000579833984,18191.109375
2015-05-09,,241.83200073242188,,,,
2015-05-10,,240.29600524902344,,,,
2015-05-11,129.2106475830078,242.1580047607422,1.1194071769714355,1183.199951171875,40.6657829284668,18105.169921875
2015-05-12,128.80322265625,241.11199951171875,1.114441990852356,1192.5999755859375,40.64860153198242,18068.23046875
2015-05-13,128.9714813232422,236.3769989013672,1.1221455335617063,1218.4000244140625,40.88898468017578,18060.490234375
2015-05-14,131.04403686523438,236.9290008544922,1.1350480318069458,1225.4000244140625,41.82472610473633,18252.240234375
2015-05-15,130.0874481201172,237.60499572753903,1.1404979228973389,1225.5,41.464149475097656,18272.560546875
2015-05-16,,236.1529998779297,,,,
2015-05-17,,236.802001953125,,,,
2015-05-18,129.93698120117188,233.1280059814453,1.144505262374878,1227.800048828125,41.21520614624024,18298.880859375
2015-05-19,130.238037109375,231.94700622558597,1.1326183080673218,1206.9000244140625,41.11151123046875,18312.390625
2015-05-20,129.68008422851562,234.01800537109372,1.1146656274795532,1208.9000244140625,41.11151123046875,18285.400390625
2015-05-21,130.50375366210938,235.343994140625,1.1100751161575315,1204.4000244140625,40.97327423095703,18285.740234375
2015-05-22,128.254150390625,240.34800720214844,1.1111851930618286,1204.300048828125,40.52396774291992,18232.01953125
2015-05-23,,238.8719940185547,,,,
2015-05-24,,240.9530029296875,,,,
2015-05-25,,237.1100006103516,1.0992997884750366,,,
2015-05-26,126.47394561767578,237.11599731445312,1.0971167087554932,1187.199951171875,40.25609588623047,18041.5390625
2015-05-27,126.65106964111328,237.2830047607422,1.08888578414917,1185.9000244140625,41.13744735717773,18162.990234375
2015-05-28,126.05770111083984,237.4080047607422,1.0900014638900757,1188.0999755859375,40.99919509887695,18126.119140625
2015-05-29,124.4546127319336,237.0959930419922,1.0960345268249512,1189.4000244140625,40.48941040039063,18010.6796875
2015-05-30,,233.34500122070312,,,,
2015-05-31,,230.19000244140625,,,,
2015-06-01,125.10114288330078,222.92599487304688,1.0957943201065063,1188.300048828125,40.8090934753418,18040.369140625
2015-06-02,126.87249755859376,225.8029937744141,1.0922993421554563,1194.0999755859375,40.54124450683594,18011.939453125
2015-06-03,127.36846923828124,225.87399291992188,1.115001201629639,1184.699951171875,40.48076629638672,18076.26953125
2015-06-04,125.04798889160156,224.32400512695312,1.1257838010787964,1174.9000244140625,40.05736541748047,17905.580078125
2015-06-05,124.64057159423828,224.95199584960935,1.120787262916565,1167.800048828125,39.867286682128906,17849.4609375
2015-06-06,,225.61900329589844,,,,
2015-06-07,,222.8809967041016,,,,
2015-06-08,124.56090545654295,228.48899841308597,1.110814929008484,1173.199951171875,39.51301574707031,17766.55078125
2015-06-09,124.0826187133789,229.04800415039065,1.128095269203186,1177.300048828125,39.44390487670898,17764.0390625
2015-06-10,125.4288101196289,228.8029937744141,1.1299052238464355,1186.0999755859375,40.27338409423828,18000.400390625
2015-06-11,126.6156768798828,229.7050018310547,1.131196141242981,1179.9000244140625,40.12649917602539,18039.369140625
2015-06-12,126.47394561767578,229.98199462890625,1.1240627765655518,1178.800048828125,39.72039031982422,17898.83984375
2015-06-13,,232.4019927978516,,,,
2015-06-14,,233.54299926757807,,,,
2015-06-15,126.02225494384766,236.822998046875,1.1219944953918457,1185.300048828125,39.29701614379883,17791.169921875
2015-06-16,126.0665512084961,250.8950042724609,1.1277008056640625,1180.5,39.59943389892578,17904.48046875
2015-06-17,127.03189849853516,249.28399658203125,1.124201774597168,1176.4000244140625,39.72039031982422,17935.740234375
2015-06-18,128.75897216796875,249.0070037841797,1.1369967460632324,1201.5,40.36843490600586,18115.83984375
2015-06-19,128.5375518798828,244.6060028076172,1.1370742321014404,1201.5,39.83271789550781,18015.94921875
2015-06-20,,245.2120056152344,,,,
2015-06-21,,243.94400024414065,,,,
2015-06-22,129.04237365722656,246.9900054931641,1.1372941732406616,1183.699951171875,39.94506072998047,18119.779296875
2015-06-23,127.91756439208984,244.29600524902344,1.13490629196167,1176.199951171875,39.668556213378906,18144.0703125
2015-06-24,126.65106964111328,240.51499938964844,1.1172186136245728,1172.5999755859375,39.43525695800781,17966.0703125
2015-06-25,126.16395568847656,242.7989959716797,1.1206992864608765,1171.5,39.44390487670898,17890.359375
2015-06-26,126.19054412841795,243.593994140625,1.1202975511550903,1172.9000244140625,39.10691452026367,17946.6796875
2015-06-27,,250.9900054931641,,,,
2015-06-28,,249.0110015869141,,,,
2015-06-29,122.86925506591795,257.0639953613281,1.0975021123886108,1178.5,38.33790588378906,17596.349609375
2015-06-30,122.8603744506836,263.0719909667969,1.122296690940857,1171.5,38.14781951904297,17619.509765625
2015-07-01,124.64057159423828,258.6210021972656,1.1134989261627195,1169.0,38.407039642333984,17757.91015625
2015-07-02,124.18003845214844,255.41200256347656,1.103363037109375,1163.0,38.36383438110352,17730.109375
2015-07-03,,256.33599853515625,1.1086965799331665,,,
2015-07-04,,260.885986328125,,,,
2015-07-05,,271.9129943847656,,,,
2015-07-06,124.4546127319336,269.0299987792969,1.0995051860809326,1172.9000244140625,38.35519027709961,17683.580078125
2015-07-07,126.78392028808594,266.2070007324219,1.1048991680145264,1152.4000244140625,38.27743148803711,17776.91015625
2015-07-08,125.69454956054688,270.7850036621094,1.1009942293167114,1163.300048828125,38.22559356689453,17515.419921875
2015-07-09,126.47394561767578,269.2279968261719,1.1071009635925293,1159.0,38.46752166748047,17548.619140625
2015-07-10,127.96187591552734,284.8940124511719,1.1063048839569092,1157.699951171875,38.54528045654297,17760.41015625
2015-07-11,,293.114990234375,,,,
2015-07-12,,310.86700439453125,,,,
2015-07-13,129.85720825195312,292.0539855957031,1.1129041910171509,1155.199951171875,39.34886169433594,17977.6796875
2015-07-14,130.85801696777344,287.4639892578125,1.099045991897583,1153.300048828125,39.4179801940918,18053.580078125
2015-07-15,130.09632873535156,285.8290100097656,1.1008002758026123,1147.199951171875,39.5389404296875,18050.169921875
2015-07-16,131.5133819580078,278.0889892578125,1.0943553447723389,1143.800048828125,40.31658935546875,18120.25
2015-07-17,130.05206298828125,279.47198486328125,1.0886012315750122,1131.800048828125,40.28203582763672,18086.44921875
2015-07-18,,274.9010009765625,,,,
2015-07-19,,273.614013671875,,,,
2015-07-20,129.94580078125,278.9809875488281,1.0830246210098269,1106.699951171875,40.54124450683594,18100.41015625
2015-07-21,128.42242431640625,275.8330078125,1.0835410356521606,1103.4000244140625,40.85229110717773,17919.2890625
2015-07-22,129.724365234375,277.22198486328125,1.0939961671829224,1091.4000244140625,39.34886169433594,17851.0390625
2015-07-23,129.40548706054688,276.04901123046875,1.0927051305770874,1094.0,39.84136199951172,17731.919921875
2015-07-24,127.58985900878906,288.27801513671875,1.0989010334014893,1085.5999755859375,39.694461822509766,17568.529296875
2015-07-25,,288.6969909667969,,,,
2015-07-26,,292.6860046386719,,,,
2015-07-27,124.90626525878906,293.6239929199219,1.0972371101379397,1096.5,39.18468475341797,17440.58984375
2015-07-28,125.59710693359376,294.427001953125,1.109004020690918,1096.300048828125,39.1760368347168,17630.26953125
2015-07-29,127.6607437133789,289.5899963378906,1.1065986156463623,1092.699951171875,39.99689483642578,17751.390625
2015-07-30,126.65992736816406,287.72198486328125,1.098406195640564,1088.4000244140625,40.50668716430664,17745.98046875
2015-07-31,127.687255859375,284.6499938964844,1.0939244031906128,1094.9000244140625,40.35115432739258,17689.859375
2015-08-01,,281.6010131835937,,,,
2015-08-02,,282.614013671875,,,,
2015-08-03,127.26215362548828,281.2269897460937,1.0969001054763794,1089.4000244140625,40.44620895385742,17598.19921875
2015-08-04,127.1293487548828,285.2179870605469,1.09560227394104,1090.699951171875,41.07695770263672,17550.689453125
2015-08-05,129.1971893310547,281.8819885253906,1.0888975858688354,1085.699951171875,41.11151123046875,17540.470703125
2015-08-06,128.1900177001953,278.5769958496094,1.0903104543685913,1090.199951171875,40.28203582763672,17419.75
2015-08-07,126.94215393066406,279.5849914550781,1.0927051305770874,1094.0999755859375,40.38571166992188,17373.380859375
2015-08-08,,260.9970092773437,,,,
2015-08-09,,265.0830078125,,,,
2015-08-10,130.00828552246094,264.4700012207031,1.0965032577514648,1104.199951171875,40.895503997802734,17615.169921875
2015-08-11,128.39505004882812,270.385986328125,1.1016976833343506,1107.5999755859375,40.10056686401367,17402.83984375
2015-08-12,126.95104217529295,266.3760070800781,1.104203701019287,1123.199951171875,40.38571166992188,17402.509765625
2015-08-13,129.07241821289062,264.0799865722656,1.1160963773727417,1115.699951171875,40.3770751953125,17408.25
