Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-06,,388.7829895019531,,,,,,402.8089904785156,,,,,,387.0889892578125,,,,,,389.55499267578125,,,,,,77762000,,,,
2015-12-07,133.13491821289062,395.5360107421875,1.0883997678756714,1076.4000244140625,48.95928955078125,17730.509765625,134.07659603904648,399.968994140625,1.0883049964904785,1086.5,49.099649319008726,17845.490234375,132.12150575571,385.4110107421875,1.0798004865646362,1067.4000244140625,48.50311946743174,17639.25,133.0003986739792,389.9779968261719,1.0883049964904785,1084.9000244140625,48.94174416144771,17845.490234375,3417700.0,63455800,0.0,656.0,30709800.0,99670000.0
2015-12-08,130.03189086914062,415.56298828125,1.0834001302719116,1076.300048828125,48.941749572753906,17568.0,132.0407891012186,415.56298828125,1.0900002717971802,1078.4000244140625,49.21369477138963,17703.990234375,129.72695708640634,389.95001220703125,1.0831419229507446,1069.5999755859375,48.23995065402124,17485.390625,131.67309777562116,395.7539978027344,1.0835996866226196,1071.0,48.66103000526084,17703.990234375,5021100.0,57801400,0.0,306.0,32878000.0,113720000.0
2015-12-09,129.35926818847656,417.56298828125,1.0893957614898682,1077.5999755859375,48.23117446899414,17492.30078125,130.65967401873718,423.1199951171875,1.099000096321106,1086.0,49.011925945837206,17767.689453125,127.59250510933457,406.2909851074219,1.0881984233856201,1070.5999755859375,47.81886615569635,17403.509765625,129.6821287939186,414.4410095214844,1.0895025730133057,1075.0999755859375,48.57330121984078,17558.1796875,5124600.0,90917200,0.0,386.0,36373200.0,122020000.0
2015-12-10,131.3053741455078,415.47900390625,1.1017948389053345,1073.0999755859375,48.48556900024414,17574.75,132.247051900555,419.5090026855469,1.1023049354553223,1076.300048828125,48.827695690315416,17697.740234375,129.28749910665996,411.5480041503906,1.092799425125122,1071.699951171875,48.257482309236295,17474.66015625,129.7000347845646,417.9880065917969,1.1016976833343506,1073.0,48.5908379787798,17493.169921875,3278500.0,52138900,0.0,226.0,31775800.0,107310000.0
2015-12-11,129.70005798339844,451.93798828125,1.0948106050491333,1076.9000244140625,47.42411422729492,17265.2109375,130.66863981744194,451.93798828125,1.1030004024505615,1079.4000244140625,48.33645126120015,17574.75,128.89291329732552,415.281005859375,1.0928006172180176,1064.4000244140625,47.3802490704685,17230.5,130.04085909665264,415.281005859375,1.0947985649108887,1067.800048828125,47.99432445518049,17574.75,3684700.0,110944000,0.0,410.0,39549500.0,134510000.0
2015-12-12,,434.99700927734375,,,,,,469.1029968261719,,,,,,410.7409973144531,,,,,,452.3349914550781,,,,,,131969000,,,,
2015-12-13,,433.7550048828125,,,,,,441.67999267578125,,,,,,426.26800537109375,,,,,,431.6600036621094,,,,,,55050600,,,,
2015-12-14,128.24717712402344,444.1820068359375,1.0983941555023193,1064.699951171875,48.37153244018555,17368.5,129.592427233716,447.1419982910156,1.1040000915527344,1076.699951171875,48.43293963181545,17378.01953125,126.8660596992928,430.45599365234375,1.0947027206420898,1060.0,47.0907490912748,17138.470703125,129.592427233716,433.2720031738281,1.098997712135315,1074.0,47.66096255234213,17277.109375,4845000.0,130496000,0.0,509.0,46768900.0,142540000.0
2015-12-15,131.41305541992188,465.3210144042969,1.0992997884750366,1062.9000244140625,48.424171447753906,17524.91015625,131.92425725375347,465.3210144042969,1.107000470161438,1066.199951171875,49.0382467464792,17627.630859375,129.2516826808965,443.87799072265625,1.0922002792358398,1061.800048828125,48.32767347055464,17341.1796875,130.63281439417653,443.87799072265625,1.0992271900177002,1064.5999755859375,48.827705401095244,17374.779296875,4705300.0,83121104,0.0,220.0,39843000.0,123430000.0
2015-12-16,132.83004760742188,454.9339904785156,1.0936251878738403,1078.0,49.240020751953125,17749.08984375,133.27846448359512,465.2080078125,1.0958002805709839,1078.699951171875,49.34528976645123,17784.359375,131.14399577393942,443.85101318359375,1.0913218259811401,1064.300048828125,48.03818639620336,17483.6796875,132.71345484054578,465.2080078125,1.0936013460159302,1064.800048828125,48.72244335654513,17530.849609375,3316000.0,107944000,0.0,81.0,37503300.0,123790000.0
2015-12-17,130.5430908203125,456.0780029296875,1.087453007698059,1050.800048828125,48.86278533935547,17495.83984375,134.34567004163966,457.8599853515625,1.0888975858688354,1072.5999755859375,49.81898718399178,17796.759765625,130.48928299624086,448.8580017089844,1.0833531618118286,1050.5,48.713651222296015,17493.5,133.49368089645245,454.7770080566406,1.0874056816101074,1072.5999755859375,49.44176972762073,17756.5390625,3448800.0,47978400,0.0,56.0,41280900.0,115780000.0
2015-12-18,125.18001556396484,463.6159973144531,1.0844104290008545,1066.199951171875,47.48551559448242,17128.55078125,129.5117228032098,465.177001953125,1.0870002508163452,1070.300048828125,49.12597119561828,17496.580078125,124.56119828913091,454.94000244140625,1.0805997848510742,1052.699951171875,47.39778863805409,17124.310546875,129.5117228032098,455.84698486328125,1.0843987464904785,1053.699951171875,48.92420421549493,17495.0390625,9952000.0,60220100,0.0,253.0,84684200.0,344560000.0
2015-12-19,,462.3219909667969,,,,,,465.58099365234375,,,,,,456.7650146484375,,,,,,463.552001953125,,,,,,47892700,,,,
2015-12-20,,442.68499755859375,,,,,,462.6449890136719,,,,,,434.3380126953125,,,,,,462.2340087890625,,,,,,75409400,,,,
2015-12-21,126.36383056640625,438.6390075683594,1.0869920253753662,1081.9000244140625,48.09958267211914,17251.619140625,127.29654503944359,444.72900390625,1.091999888420105,1081.9000244140625,48.55574938171482,17272.359375,125.28763313832629,427.31201171875,1.0852001905441284,1070.199951171875,47.57323106295079,17116.73046875,125.74502696659002,442.8380126953125,1.0870156288146973,1070.199951171875,48.143444469606344,17154.939453125,3746400.0,77639696,0.0,26.0,37246300.0,114910000.0
2015-12-22,127.691162109375,436.5719909667969,1.09129798412323,1074.800048828125,48.555755615234375,17417.26953125,128.05885345560318,443.68798828125,1.0984002351760864,1078.5999755859375,48.66979898049434,17451.109375,126.00511069748461,435.5159912109375,1.0905005931854248,1073.800048828125,47.81009492290314,17242.859375,127.09924869652919,437.4360046386719,1.091202735900879,1078.5999755859375,48.23994862491928,17253.55078125,2791700.0,50840400,0.0,106.0,28322200.0,91570000.0
2015-12-23,129.1978302001953,442.4010009765625,1.0950024127960205,1069.4000244140625,48.96805191040039,17602.609375,129.20680729322237,444.52899169921875,1.095494270324707,1074.800048828125,49.02068806909034,17607.919921875,128.07678833925428,436.6189880371094,1.0884946584701538,1069.4000244140625,48.6346962649112,17427.630859375,128.3189372129036,436.7200012207031,1.0950024127960205,1074.5,48.862782939460736,17427.630859375,3353900.0,47161400,0.0,202.0,27279800.0,92820000.0
2015-12-24,128.72250366210938,454.9849853515625,1.0909169912338257,1077.199951171875,48.83646774291992,17552.169921875,129.0812315673761,458.45599365234375,1.0966956615447998,1077.800048828125,49.090870847327935,17606.33984375,128.5700436181414,443.0769958496094,1.0910003185272217,1073.5,48.62592978139923,17543.94921875,128.78528857205688,443.09100341796875,1.0910003185272217,1074.300048828125,49.00314725443441,17593.259765625,1185000.0,57157200,0.0,24.0,9558500.0,40350000.0
2015-12-25,,455.65301513671875,1.0969964265823364,,,,,458.30499267578125,1.0975021123886108,,,,,452.07501220703125,1.0947027206420898,,,,,454.8550109863281,1.0965152978897095,,,,,39078500,0.0,,,
2015-12-26,,417.27398681640625,,,,,,457.489013671875,,,,,,405.760009765625,,,,,,455.7560119628906,,,,,,116166000,,,,
2015-12-27,,422.822998046875,,,,,,424.0069885253906,,,,,,408.88299560546875,,,,,,416.5140075683594,,,,,,53591200,,,,
2015-12-28,129.6282958984375,422.27899169921875,1.0965994596481323,1070.5,49.08210372924805,17528.26953125,129.74488862156085,429.7690124511719,1.0999999046325684,1098.800048828125,49.08210372924805,17536.900390625,128.11265892079356,418.4809875488281,1.0958002805709839,1070.5,48.23117075547079,17437.33984375,128.4803502209815,423.3429870605469,1.0965994596481323,1077.9000244140625,48.55575209071374,17535.66015625,1980000.0,49638600,0.0,361.0,22458300.0,59770000.0
2015-12-29,132.14842224121094,432.9830017089844,1.0975261926651,1077.5,49.60845184326172,17720.98046875,132.3367496136117,432.9830017089844,1.0999999046325684,1079.699951171875,49.87162598836374,17750.01953125,130.04085803372362,420.62701416015625,1.0910003185272217,1077.5,49.17860152043127,17547.369140625,130.09466585440956,422.0979919433594,1.0976948738098145,1079.0999755859375,49.380368476557514,17547.369140625,3133600.0,51596500,0.0,252.0,27731400.0,69860000.0
2015-12-30,131.3053741455078,426.6199951171875,1.0928006172180176,1060.0999755859375,49.39791488647461,17603.869140625,132.73133588865846,434.3869934082031,1.0950000286102295,1070.199951171875,49.81021982862568,17714.130859375,130.94663259451363,422.0840148925781,1.0910003185272217,1059.699951171875,49.38036949691316,17588.869140625,132.0318069699585,433.29998779296875,1.0928006172180176,1068.5999755859375,49.53827465652536,17711.939453125,1619000.0,46889400,0.0,71.0,21704500.0,59760000.0
2015-12-31,129.67315673828125,430.5669860839844,1.093398094177246,1060.300048828125,48.66979217529297,17425.029296875,130.90182797914582,432.9209899902344,1.093900442123413,1062.0,49.29263839322824,17590.66015625,129.59244500493358,418.7349853515625,1.0865998268127441,1058.5,48.617156011046376,17421.16015625,130.90182797914582,425.875,1.0938047170639038,1061.9000244140625,49.161053002272666,17590.66015625,2105200.0,45996600,0.0,10.0,27334100.0,93690000.0
2016-01-01,,434.3340148925781,1.0859060287475586,,,,,436.2460021972656,1.0866966247558594,,,,,427.5150146484375,1.0859060287475586,,,,,430.72100830078125,1.0859060287475586,,,,,36278900,0.0,,,
2016-01-02,,433.43798828125,,,,,,436.06201171875,,,,,,431.8699951171875,,,,,,434.62200927734375,,,,,,30096600,,,,
2016-01-03,,430.010986328125,,,,,,433.7430114746094,,,,,,424.70599365234375,,,,,,433.5780029296875,,,,,,39633800,,,,
2016-01-04,126.00511169433594,433.09100341796875,1.0853991508483887,1075.0999755859375,48.073265075683594,17148.939453125,127.08130919964638,434.5169982910156,1.094599723815918,1082.5,48.073265075683594,17405.48046875,125.04549324307656,429.0840148925781,1.0805997848510742,1063.199951171875,46.8363435909206,16957.630859375,126.79432958437401,430.0610046386719,1.0855052471160889,1063.4000244140625,47.65218577730053,17405.48046875,5719500.0,38477500,0.0,143.0,53778000.0,148060000.0
2016-01-05,126.51630401611328,431.9599914550781,1.0827549695968628,1078.4000244140625,48.2925910949707,17158.66015625,127.08129979595161,434.1820068359375,1.0841047763824463,1081.5,48.59085610076021,17195.83984375,125.35041776971886,429.6759948730469,1.0712006092071533,1075.300048828125,47.8451952595073,17038.609375,126.44455569645595,433.0690002441406,1.082602620124817,1075.5999755859375,48.18732207717491,17147.5,3357000.0,34522600,0.0,82.0,34079700.0,105750000.0
2016-01-06,124.50740814208984,429.1050109863281,1.0751993656158447,1091.9000244140625,47.41533660888672,16906.509765625,124.97376543758072,431.8559875488281,1.0772031545639038,1093.699951171875,47.72237595342799,17154.830078125,123.09937284622883,426.34100341796875,1.072199821472168,1081.5999755859375,47.055664434066266,16817.619140625,124.50740814208984,431.8559875488281,1.0751993656158447,1081.5999755859375,47.65219438446722,17154.830078125,4254100.0,34042500,0.0,52.0,39518900.0,120250000.0
2016-01-07,119.28780364990234,458.0480041503906,1.0778998136520386,1107.699951171875,45.76610565185547,16514.099609375,122.57021712433632,458.7659912109375,1.0875996351242065,1109.4000244140625,46.924078091914716,16888.359375,118.83938695726137,429.0769958496094,1.0774004459381104,1091.5999755859375,45.67838203881585,16463.630859375,122.31014146382479,430.010986328125,1.0777952671051025,1091.5999755859375,46.231050171001186,16888.359375,7013700.0,87562200,0.0,122.0,56564900.0,176240000.0
2016-01-08,116.57939910888672,453.2300109863281,1.0925976037979126,1097.800048828125,45.906463623046875,16346.4501953125,121.16221913678615,462.9339904785156,1.0928961038589478,1111.0999755859375,46.7398478925006,16651.890625,116.40899854336381,447.93798828125,1.0808006525039673,1093.0,45.74855846018511,16314.5703125,119.9066439450665,457.5379943847656,1.0927051305770874,1111.0999755859375,45.94155105645097,16519.169921875,5776900.0,56993000,0.0,98.0,48754000.0,141850000.0
2016-01-09,,447.6109924316406,,,,,,454.6400146484375,,,,,,446.8890075683594,,,,,,453.38299560546875,,,,,,32278000,,,,
2016-01-10,,447.9909973144531,,,,,,448.3089904785156,,,,,,440.35101318359375,,,,,,448.2380065917969,,,,,,35995900,,,,
2016-01-11,116.77669525146484,448.4280090332031,1.0941038131713867,1096.5,45.8801383972168,16398.5703125,117.48518769036133,450.6619873046875,1.0945948362350464,1107.9000244140625,46.36262485004298,16461.849609375,115.61977238106549,443.8550109863281,1.0852001905441284,1096.5,45.143248840493705,16232.0302734375,117.35066814012563,448.697998046875,1.093900442123413,1105.699951171875,46.06435994978743,16358.7099609375,5551500.0,40450000,0.0,43.0,36943800.0,127790000.0
2016-01-12,118.31026458740234,435.69000244140625,1.0857999324798584,1085.5999755859375,46.301231384277344,16516.220703125,118.53447294517514,448.1820068359375,1.0901999473571777,1098.5,46.58195097987472,16591.349609375,116.26548545928173,435.69000244140625,1.082399845123291,1084.0,45.66961396740402,16322.0703125,118.00534450513344,448.1820068359375,1.085894227027893,1093.800048828125,46.28368599124732,16419.109375,4171500.0,115607000,0.0,87.0,36095500.0,117480000.0
2016-01-13,114.90231323242188,432.3710021972656,1.0843987464904785,1087.5,45.30116653442383,16151.41015625,119.17124980691179,435.1860046386719,1.0883997678756714,1093.9000244140625,47.432883223125714,16593.509765625,114.57048918879262,424.4429931640625,1.0805997848510742,1081.5,45.00290155153924,16123.2001953125,119.00981264744732,434.6650085449219,1.0843987464904785,1081.5,47.19602544144312,16526.630859375,5073100.0,173888000,0.0,50.0,66883600.0,153530000.0
2016-01-14,115.87090301513672,430.3059997558594,1.0886012315750122,1073.9000244140625,46.59072494506836,16379.0498046875,116.6511575838526,433.3240051269531,1.0950000286102295,1091.5,46.86267016856868,16482.05078125,112.83063753698283,427.8450012207031,1.0839990377426147,1073.699951171875,45.239759811460296,16075.1201171875,116.22066758573511,432.2879943847656,1.0888028144836426,1091.5,45.61697739222672,16159.009765625,6517800.0,43945500,0.0,59.0,52381900.0,158830000.0
2016-01-15,112.66918182373047,364.33099365234375,1.085894227027893,1091.5,44.73094940185547,15988.080078125,114.0234022245953,430.2550048828125,1.0981999635696411,1095.800048828125,45.590653431952155,16354.330078125,111.66473275695589,364.33099365234375,1.0857763290405273,1081.800048828125,44.16073594023292,15842.1103515625,112.82164870761969,430.2550048828125,1.0857763290405273,1085.0,45.01166894856292,16354.330078125,6678400.0,153351008,0.0,44.0,71820700.0,239210000.0
2016-01-16,,387.5360107421875,,,,,,390.5570068359375,,,,,,354.91400146484375,,,,,,365.072998046875,,,,,,120352000,,,,
2016-01-17,,382.29901123046875,,,,,,390.9649963378906,,,,,,380.0920104980469,,,,,,387.1520080566406,,,,,,45319600,,,,
2016-01-18,,387.1679992675781,1.0920010805130005,,,,,388.10400390625,1.0927051305770874,,,,,376.6650085449219,1.0875996351242065,,,,,381.7330017089844,1.0919057130813599,,,,,54403900,0.0,,,
2016-01-19,113.0548324584961,380.14898681640625,1.0895025730133057,1089.9000244140625,44.353721618652344,16016.01953125,114.0951626362756,387.7300109863281,1.0910003185272217,1094.4000244140625,45.33623980474256,16171.9599609375,112.20284334299828,378.97198486328125,1.0861997604370117,1084.9000244140625,43.91509701012848,15900.25,113.95166598735561,387.0260009765625,1.0895025730133057,1089.800048828125,45.16078929204498,16009.4501953125,5478900.0,46819800,0.0,17.0,43564500.0,144360000.0
2016-01-20,109.53925323486328,420.2300109863281,1.09129798412323,1107.0999755859375,44.555503845214844,15766.740234375,112.05039000314203,425.2669982910156,1.0975996255874634,1109.800048828125,45.07308119495792,15989.4501953125,107.45859959685701,376.5989990234375,1.0892889499664307,1099.800048828125,43.07295001731211,15450.5595703125,111.2073642459361,379.739990234375,1.0911551713943481,1099.800048828125,43.84493053055157,15989.4501953125,7636600.0,121720000,0.0,30.0,63273000.0,191870000.0
2016-01-21,110.66925811767578,410.2619934082031,1.0877013206481934,1099.0999755859375,44.283546447753906,15882.6796875,112.98309024939734,422.87701416015625,1.0922002792358398,1103.5999755859375,45.248522733238346,16038.58984375,109.00114721734599,406.29998779296875,1.0781996250152588,1094.0999755859375,44.125641298246286,15704.66015625,110.1042486190596,419.6319885253906,1.0877013206481934,1103.5999755859375,44.73971650783808,15768.8701171875,5546200.0,68338000,0.0,16.0,40191200.0,145140000.0
2016-01-22,111.7544174194336,382.49200439453125,1.0862009525299072,1097.199951171875,45.871376037597656,16093.509765625,112.71402894297385,410.4100036621094,1.0864002704620361,1103.199951171875,45.90646681988636,16136.7900390625,110.59750144094737,375.2820129394531,1.0795987844467163,1097.199951171875,44.96780679909003,15921.099609375,111.58401687338095,409.7510070800781,1.0860947370529175,1098.0,45.09939555945208,15921.099609375,5259900.0,91546600,0.0,4.0,37555800.0,145850000.0
2016-01-23,,387.4909973144531,,,,,,394.5429992675781,,,,,,381.9809875488281,,,,,,382.4339904785156,,,,,,56247400,,,,
2016-01-24,,402.97100830078125,,,,,,405.4849853515625,,,,,,387.510009765625,,,,,,388.10198974609375,,,,,,54824800,,,,
2016-01-25,111.21631622314453,391.72601318359375,1.079901933670044,1106.199951171875,45.432743072509766,15885.2197265625,112.31941751683554,402.3169860839844,1.0850000381469727,1109.300048828125,46.187178022917145,16086.4599609375,110.66924728024875,388.5539855957031,1.079202651977539,1099.300048828125,45.30992870317658,15880.150390625,111.74544466564917,402.3169860839844,1.079901933670044,1099.300048828125,45.564328462606504,16086.4599609375,4551600.0,59062400,0.0,8.0,34707700.0,123250000.0
2016-01-26,114.80364990234375,392.15301513671875,1.0853049755096436,1121.699951171875,45.76610565185547,16167.23046875,114.92920604331275,397.7659912109375,1.0879995822906494,1121.699951171875,46.00296342279204,16185.7900390625,111.65576928509691,390.57501220703125,1.082000494003296,1114.300048828125,45.222211888838885,15893.16015625,112.08625237005955,392.00201416015625,1.0853756666183472,1115.0999755859375,45.432753245151844,15893.16015625,5432600.0,58147000,0.0,181.0,28900800.0,118210000.0
2016-01-27,104.55286407470703,394.97198486328125,1.0864958763122559,1116.0999755859375,44.932708740234375,15944.4599609375,107.7186856286521,396.8429870605469,1.091200351715088,1117.800048828125,45.79241262440901,16235.0302734375,103.15379898795277,391.7820129394531,1.0853049755096436,1115.800048828125,44.75725821671212,15878.2998046875,107.5303513913058,392.4440002441406,1.0864014625549316,1117.800048828125,45.625733121164686,16168.740234375,27945900.0,47424400,0.0,168706.0,36775200.0,138350000.0
2016-01-28,105.8353271484375,380.28900146484375,1.090798020362854,1115.5999755859375,45.669612884521484,16069.6396484375,105.85326080848743,395.50201416015625,1.0950000286102295,1125.699951171875,45.80119830946433,16102.1396484375,103.18966412062778,379.7349853515625,1.0870002508163452,1109.800048828125,44.959039542640824,15863.7197265625,105.01920534907984,395.14599609375,1.0904054641723633,1125.4000244140625,45.494162304822886,15960.2802734375,10708400.0,59247900,0.0,52861.0,62513800.0,130120000.0
2016-01-29,107.73661041259766,379.4739990234375,1.0936970710754395,1116.4000244140625,48.32767868041992,16466.30078125,107.78145482639805,384.3789978027344,1.0947147607803345,1118.5999755859375,48.32767868041992,16466.30078125,105.84429110080876,365.4519958496094,1.082000494003296,1108.800048828125,47.37147652050031,16090.259765625,105.95191358855158,380.1080017089844,1.0936970710754395,1114.4000244140625,48.01186830151928,16090.259765625,9195700.0,86125296,0.0,6955.0,83611700.0,217940000.0
2016-01-30,,378.2550048828125,,,,,,380.9169921875,,,,,,376.4909973144531,,,,,,378.864990234375,,,,,,30284400,,,,
2016-01-31,,368.7669982910156,,,,,,380.34698486328125,,,,,,367.8349914550781,,,,,,378.2929992675781,,,,,,37894300,,,,
2016-02-01,109.01908111572266,373.0559997558594,1.0825908184051514,1127.9000244140625,47.99431228637695,16449.1796875,109.67377259962083,378.0719909667969,1.091200351715088,1130.0,48.32766798437505,16510.98046875,106.40929911581719,367.9570007324219,1.0826259851455688,1115.300048828125,47.81009072160463,16299.4697265625,107.29716238977505,369.3500061035156,1.0826259851455688,1116.699951171875,48.143446419602725,16453.630859375,6812800.0,51656700,0.0,1682.0,44208500.0,114450000.0
2016-02-02,105.3958740234375,374.447998046875,1.0897282361984253,1127.300048828125,46.49422073364258,16153.5400390625,107.87113649590054,375.88299560546875,1.0939997434616089,1131.4000244140625,47.59955356544227,16420.2109375,105.26135446702392,372.9200134277344,1.0895264148712158,1123.0,46.1871847654874,16108.4404296875,107.34200799454878,372.9200134277344,1.0898945331573486,1128.300048828125,47.52060098128222,16420.2109375,8646700.0,40378700,0.0,1230.0,56313800.0,126210000.0
2016-02-03,109.2970962524414,369.9490051269531,1.0922038555145264,1141.300048828125,45.757328033447266,16336.66015625,109.53026802562864,374.95001220703125,1.107800006866455,1146.0,46.8363443812184,16381.6904296875,105.06404122573757,368.0450134277344,1.0906004905700684,1125.0,44.967802244131384,15960.4501953125,106.54381780345427,374.64599609375,1.0922038555145264,1128.5,46.713530002089456,16186.2001953125,7361900.0,45933400,0.0,1630.0,57559800.0,141870000.0
2016-02-04,110.85759735107422,389.593994140625,1.1091023683547974,1157.5999755859375,45.616973876953125,16416.580078125,112.02348372074766,391.6080017089844,1.1238000392913818,1157.5999755859375,46.32754717475529,16485.83984375,108.6244836934105,369.9930114746094,1.107200264930725,1141.0,45.06430575644033,16266.16015625,108.6244836934105,370.17401123046875,1.1092008352279663,1142.5,45.70469748813999,16329.669921875,5837000.0,69285504,0.0,771.0,46987100.0,131490000.0
2016-02-05,109.91590881347656,386.54901123046875,1.119996428489685,1157.800048828125,44.002830505371094,16204.9697265625,111.35981125964331,391.093994140625,1.1217050552368164,1174.800048828125,45.61696956219884,16423.630859375,108.54375468766136,385.5719909667969,1.1110000610351562,1146.0,43.47648219515287,16129.8095703125,110.87552036071504,388.89801025390625,1.119996428489685,1155.5999755859375,45.564333392600645,16417.94921875,6186700.0,43825000,0.0,877.0,62009000.0,139010000.0
2016-02-06,,376.5220031738281,,,,,,386.6310119628906,,,,,,372.3869934082031,,,,,,386.5889892578125,,,,,,49249300,,,,
2016-02-07,,376.6199951171875,,,,,,380.8710021972656,,,,,,374.90301513671875,,,,,,376.5140075683594,,,,,,37076300,,,,
2016-02-08,107.14470672607422,373.4469909667969,1.114504098892212,1197.9000244140625,43.34489440917969,16027.0498046875,108.81281769845364,379.8789978027344,1.1190000772476196,1200.4000244140625,43.48525418479151,16147.509765625,105.15373512405381,373.3340148925781,1.108799934387207,1165.0,42.274649028613936,15803.5498046875,108.22090426334614,376.7569885253906,1.1147029399871826,1173.5,43.4677087945349,16147.509765625,6453600.0,47671100,0.0,931.0,59290500.0,165880000.0
2016-02-09,106.61557006835938,376.02899169921875,1.1189812421798706,1198.699951171875,43.23085403442383,16014.3798828125,107.60209244819247,377.2460021972656,1.1313996315002441,1199.199951171875,44.0730160927572,16136.6201171875,105.31516415646591,372.89801025390625,1.1164003610610962,1186.699951171875,42.695731307146154,15881.1103515625,105.80842534638246,373.4230041503906,1.1190940141677856,1188.699951171875,43.00277063820185,16005.41015625,4137600.0,55318500,0.0,700.0,46740500.0,127740000.0
2016-02-10,105.32122039794922,381.64898681640625,1.1289994716644287,1194.699951171875,43.60806655883789,15914.740234375,108.12712982398585,385.4830017089844,1.1309019327163696,1197.699951171875,44.204596414284985,16201.8896484375,105.23975488037095,375.7829895019531,1.1166322231292725,1182.0999755859375,43.44139037874918,15899.91015625,106.9504616933837,376.14599609375,1.1289994716644287,1189.800048828125,43.76597171742335,16035.6103515625,4888600.0,85130896,0.0,671.0,38237000.0,122290000.0
2016-02-11,98.15259552001953,379.65399169921875,1.128095269203186,1247.9000244140625,43.59050750732422,15660.1796875,102.64205303530284,383.1300048828125,1.1368002891540527,1260.800048828125,43.95895387735938,15897.8203125,92.41405041686443,376.39898681640625,1.1276004314422607,1204.5999755859375,42.55535327945185,15503.009765625,102.44292272966445,382.114013671875,1.1284006834030151,1205.5999755859375,42.704487369792695,15897.8203125,33735600.0,74375600,0.0,995.0,48878600.0,172070000.0
2016-02-12,98.3245620727539,384.26300048828125,1.1317979097366333,1239.0999755859375,44.301090240478516,15973.83984375,99.41977180392661,384.9540100097656,1.133375644683838,1247.800048828125,44.45899538429843,15974.0400390625,95.0389328792358,379.6000061035156,1.122999906539917,1233.5,43.643153256709034,15691.6201171875,95.14755128854755,379.6860046386719,1.131733775138855,1247.800048828125,44.08177791255535,15691.6201171875,12973400.0,67042800,0.0,250.0,34243300.0,132550000.0
2016-02-13,,391.8599853515625,,,,,,391.8599853515625,,,,,,384.6409912109375,,,,,,384.6409912109375,,,,,,61911700,,,,
2016-02-14,,407.2300109863281,,,,,,407.2300109863281,,,,,,392.9320068359375,,,,,,392.9320068359375,,,,,,74469800,,,,
2016-02-15,,400.18499755859375,1.1225990056991577,,,,,410.3810119628906,1.1239490509033203,,,,,397.7489929199219,1.112999439239502,,,,,407.5679931640625,1.1225990056991577,,,,,74070496,0.0,,,
2016-02-16,101.91792297363281,407.4880065917969,1.1174057722091675,1207.9000244140625,45.14046096801758,16196.41015625,102.0627474952256,408.94500732421875,1.1192004680633545,1233.5999755859375,45.14046096801758,16196.41015625,98.65944719954126,401.4320068359375,1.112999439239502,1193.5999755859375,44.29225581881921,16012.3896484375,99.32019699448509,401.4320068359375,1.117817997932434,1233.0999755859375,44.97258808550988,16012.3896484375,7587700.0,73093104,0.0,422.0,37291200.0,142030000.0
2016-02-17,105.30311584472656,416.3219909667969,1.1147029399871826,1211.0999755859375,46.31558609008789,16453.830078125,105.74663575907611,421.1669921875,1.1180005073547363,1212.9000244140625,46.62482992270401,16486.119140625,103.1760557678413,406.78399658203125,1.1108001470565796,1196.5,45.458546793363126,16217.98046875,103.21226189792779,407.656005859375,1.1146035194396973,1196.5,45.49388952345667,16217.98046875,6619600.0,83193600,0.0,53.0,40789000.0,124080000.0
2016-02-18,106.41644287109375,422.37298583984375,1.112297534942627,1226.0999755859375,46.112361907958984,16413.4296875,107.01383372068024,425.9960021972656,1.115200161933899,1239.199951171875,46.78386017350495,16511.83984375,105.61087538406754,415.63800048828125,1.1074001789093018,1201.5999755859375,46.032842465209264,16390.4296875,105.81905892712118,416.5719909667969,1.1121985912322998,1209.5999755859375,46.2360614403778,16483.759765625,6489000.0,76752600,0.0,315.0,27176000.0,104950000.0
2016-02-19,104.23506164550781,420.7850036621094,1.1110987663269043,1230.4000244140625,45.785457611083984,16391.990234375,106.199197506204,423.10400390625,1.1150000095367432,1232.800048828125,46.191888886794004,16410.9609375,103.56525862583884,417.60400390625,1.1067994832992554,1221.800048828125,45.52922787925751,16278.0,106.18109098912488,422.7300109863281,1.1110000610351562,1230.800048828125,45.917991160778556,16410.9609375,6920600.0,55711300,0.0,76.0,33559100.0,134340000.0
2016-02-20,,437.16400146484375,,,,,,441.9840087890625,,,,,,421.60101318359375,,,,,,421.60101318359375,,,,,,93992096,,,,
2016-02-21,,438.7980041503906,,,,,,448.0459899902344,,,,,,429.0769958496094,,,,,,437.77301025390625,,,,,,89820704,,,,
